,Id,Vistas,likes,Comentarios,C_id,Data,Título,C_data,C_Título,País,C_vistas,Subscriptores,No Videos,Titulo,Status,Categoria,Duracao,Data_tendencia
257,8MBQDiaBsR8,66441.0,5832.0,233.0,UCUMPMjcbg4Bza8Ad6UnwT-A,2022-08-31 20:19:38+00:00,,2011-12-21 17:12:47+00:00,Uzumaki,BR,98222404,465000.0,623,CRAZY DIAMOND REWORK NO YOUR BIZARRE ADVENTURE! A MELHOR VERSÃO DO STAND DE TODOS OS JOGOS DO ROBLOX,1,Gaming,1041.0,2022-09-02 00:00:00+00:00
258,8LNQ9wL2JM4,681203.0,136443.0,460.0,UCuz_0MPcY5O0vsIfFPKFpGg,2022-09-06 21:22:30+00:00,,2021-10-27 03:30:51.335371+00:00,Lucan Pevidor,BR,586223028,2940000.0,312,Será que a beterraba vai deixar a barba do meu pai vermelha😱 #shorts,0,Entertainment,58.0,
259,bUCElxMDrT4,681477.0,30345.0,1593.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-08 21:35:42+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2059258287,4430000.0,21354,"CRISTIANO, ANTONY E CASEMIRO SÃO TITULARES, MAS UNITED PERDE ESTREIA DA EUROPA LEAGUE PARA SOCIEDAD",1,Sports,558.0,2022-09-09 00:00:00+00:00
260,TjqnbkNG4Ac,996840.0,194782.0,15238.0,UCzjtGnD7qqeaHW3nvDVrjQA,2022-08-23 01:42:31+00:00,"Motta: &quot;Escola Globo de jornalismo - interrompa, ironize, faça careta, insinue e interrompa de novo&quot;",2015-05-08 19:18:51+00:00,Os Pingos nos Is,BR,2622712816,4900000.0,10028,,0,News & Politics,304.0,
261,aAmQ_RR9UIE,994235.0,57815.0,1315.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-08-28 19:50:00+00:00,"LEWANDOWSKI FAZ DOIS, MARCA ATÉ DE CALCANHAR, E BARCELONA ATROPELA O VALLADOLID DE RONALDO FENÔMENO",2012-01-04 20:13:45+00:00,ESPN Brasil,BR,1998904626,4370000.0,21023,,1,Sports,326.0,2022-08-29 00:00:00+00:00
262,BkjHhkofheU,128744.0,18398.0,369.0,UCqRraVICLr0asn90cAvkIZQ,2022-08-25 23:00:07+00:00,BASTIDORES | FLUMINENSE 2 x 2 CORINTHIANS | COPA DO BRASIL 2022,2009-05-29 14:50:20+00:00,Corinthians TV,BR,209225068,1730000.0,5043,,0,Sports,366.0,
263,O19_hbVqItk,128733.0,35796.0,977.0,UCnYjd7cPNluC7Hi9AZrBNMw,2022-09-15 23:00:11+00:00,,2019-01-30 00:17:55+00:00,LOUD Coringa,,412693219,5950000.0,728,"Festinha da França - Guxta, MC Braz, Massaru feat. Mu540 e Nolly",1,Music,229.0,2022-09-17 00:00:00+00:00
264,MYUN879WPZs,332708.0,21956.0,2922.0,UCQANb2YPwAtK-IQJrLaaUFw,2022-09-14 03:10:58+00:00,,2011-10-16 09:36:18+00:00,Brian Tyler Cohen,US,989095582,1470000.0,1751,Sean Hannity accidentally SINKS Trump with DUMBEST move possible,0,News & Politics,498.0,
265,Gj2bcYSsWDI,332561.0,37603.0,469.0,UCPl_3zCQnCB4Iv79UD_i-5A,2022-09-08 21:57:04+00:00,,2015-10-30 17:19:25+00:00,BETO GAMER,BR,3386222132,9830000.0,3583,VIRAMOS ANIMAIS POR 1 DIA E EVOLUÍMOS NO ROBLOX!! (Animal Evolution Simulator),1,Gaming,1132.0,2022-09-10 00:00:00+00:00
266,SBciMS0WQFY,84110.0,3085.0,1728.0,UCVFbXI6Gu8U2f9Gjtxw4A-Q,2022-09-10 17:30:11+00:00,,2006-03-19 15:34:42+00:00,UOL,BR,1470966979,2580000.0,34700,Bolsonarista que matou petista em MT tem antecedentes por tentativa de latrocínio e estelionato,0,News & Politics,164.0,
267,ZiHu52Ru_94,84128.0,17072.0,1114.0,UCiwWdTRdCF2xojICoeFgg3Q,2022-08-21 11:07:53+00:00,LEON EDWARDS CHOCA O MUNDO #Resenha,2012-06-22 05:28:08+00:00,Sexto Round,BR,124475488,281000.0,2079,,1,Sports,311.0,2022-08-22 00:00:00+00:00
268,WT8qCVZ7BqY,399055.0,72248.0,1499.0,UCda7Fl9Q4wmqDqASRDqrVbA,2022-09-16 21:00:14+00:00,,2012-10-31 14:39:11+00:00,Muca Muriçoca,BR,1189360256,9200000.0,719,O MUDINHO TENTOU PASSAR UMA CANTADA (ft smurfdoMuca),0,Entertainment,916.0,
269,E1FNkf3MLKY,398599.0,54774.0,4017.0,UCEuOwB9vSL1oPKGNdONB4ig,2022-08-19 04:00:08+00:00,Red Hot Chili Peppers - Tippa My Tongue (Official Music Video),2007-02-06 02:06:34+00:00,Red Hot Chili Peppers,US,6264996261,7030000.0,161,,1,Music,264.0,2022-08-20 00:00:00+00:00
270,ekp0vEQ8ouc,104269.0,23728.0,536.0,UCEWHPFNilsT0IfQfutVzsag,2022-09-01 14:00:19+00:00,,2012-03-12 04:30:27+00:00,Porta dos Fundos,BR,7297026395,17400000.0,1977,JORGE,0,Entertainment,141.0,
271,kIuMZN-ZgBI,104253.0,12781.0,0.0,UC4KXS3GEtDrcpKL0yHsgLZQ,2022-08-24 00:08:56+00:00,Insônia (Ao vivo),2014-09-29 21:35:54+00:00,Ludmilla - Topic,,183931315,38500.0,258,,1,Music,182.0,2022-08-24 00:00:00+00:00
272,eDDfaT5TO8A,1385301.0,468889.0,419437.0,UCVNouUw3d3l5JYVCxhAQXKA,2022-09-06 07:58:10+00:00,,2016-04-10 15:40:32+00:00,Bispo Bruno Leonardo,BR,2020139505,12300000.0,3574,ORAÇÃO DO DIA-06 DE SETEMBRO,0,,1241.0,
273,Jolnb8Tz5VQ,1384075.0,31931.0,2106.0,UCQzdMyuz0Lf4zo4uGcEujFw,2022-09-12 02:00:04+00:00,,2007-09-29 02:50:52+00:00,GameofThrones,,1236010152,4670000.0,887,Season 1 Episode 5 Preview | House of the Dragon (HBO),1,People & Blogs,60.0,2022-09-13 00:00:00+00:00
274,EdLXPpMOn8Q,787377.0,80250.0,504.0,UC2bYhAHyaqfWlPXWBVk4BcA,2022-09-03 22:00:12+00:00,,2012-11-07 23:22:51+00:00,Enaldinho,BR,7592789182,21600000.0,2966,ACHEI UM PACOTINHO COM TODAS FIGURINHAS LENDÁRIAS #shorts,0,Gaming,57.0,
275,M7AQlrb3C5c,788051.0,49721.0,1444.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-08-31 21:09:04+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2014764972,4390000.0,21138,"GABRIEL JESUS E MARTINELLI MARCAM, DOUGLAS LUIZ FAZ OLÍMPICO, E ARSENAL VENCE O ASTON VILLA",1,Sports,193.0,2022-09-01 00:00:00+00:00
276,aGRTXe9UXWc,232903.0,29496.0,720.0,UCMpWpGXG8tlWA6Xban2m6oA,2022-09-14 21:31:55+00:00,,2013-09-04 18:55:10+00:00,Diva Depressão,BR,752312195,3150000.0,1349,"ROCK IN RIO: MEMES, LOOKS, TRETAS E BARRADOS DO EVENTO | Diva Depressão",0,Entertainment,4062.0,
277,udWauiDQ0NE,232898.0,14373.0,638.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-09-01 03:42:03+00:00,,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1811869811,3540000.0,14845,&quot;Esse Flamengo é o MELHOR TIME da AMÉRICA e PODE SUPERAR o de 2019 se...&quot; 4 a 0 no Vélez IMPRESSIONA,1,Sports,1501.0,2022-09-02 00:00:00+00:00
278,N9EtkC1splw,190972.0,2562.0,865.0,UCvdwhh_fDyWccR42-rReZLw,2022-08-22 19:34:20+00:00,Saiba detalhes da preparação de Bolsonaro para entrevista no Jornal Nacional | CNN 360°,2020-02-17 13:24:52.854434+00:00,CNN Brasil,BR,1245463193,3080000.0,43001,,0,News & Politics,323.0,
279,malPHna9Sbk,190963.0,30387.0,2150.0,UChPa3fnlI3RKuzEbeEPKRFw,2022-09-03 20:43:24+00:00,,2009-03-26 22:02:20+00:00,Everson Zoio,BR,993424599,12900000.0,591,Levei a MINA num restaurante CARO e deixei a CONTA pra ela PAGAR,1,Comedy,1495.0,2022-09-05 00:00:00+00:00
280,N_2Lh7qmdLo,209490.0,11383.0,149.0,UC5K2cu7OuDEUFWeRKpeSH9A,2022-08-19 22:06:37+00:00,DANY MARIA E EDUARDA  x KAMYLINHA E SOFIA NO INSANO + PEDRO TREMEU NA BASE 😱,2017-06-14 03:09:57+00:00,Hytalo Santos,BR,555510871,3210000.0,660,,0,Entertainment,583.0,
281,BgaDc7wBKD8,209504.0,28538.0,277.0,UC9eXFedzizQtlY5snZ-IFkg,2022-08-20 21:11:48+00:00,O NOAH FICOU MUITO FELIZ REENCONTRANDO O LUCAS. ELE SENTIU MUITA FALTA DELE,2017-11-27 03:16:17+00:00,Sunaika Bruna,BR,281907055,3110000.0,375,,1,Entertainment,807.0,2022-08-22 00:00:00+00:00
282,_1ZJeVr8B0I,36025.0,928.0,60.0,UCoa-D_VfMkFrCYodrOC9-mA,2022-09-13 22:54:56+00:00,,2016-08-08 19:56:08+00:00,Band Jornalismo,BR,1691459416,4140000.0,88395,Caixão com o corpo da Rainha Elizabeth II está em Londres,0,News & Politics,177.0,
283,Ao3vfxW-DUs,36018.0,6764.0,442.0,UCWmh948hhrAwDkOfkzNGAaQ,2022-09-02 03:00:02+00:00,,2014-07-07 00:11:44+00:00,IZA,BR,1311521697,4280000.0,68,IZA - DROGA (Lyric Video),1,Music,149.0,2022-09-03 00:00:00+00:00
284,6PnnWl1S8mM,332279.0,55588.0,2747.0,UCKHhA5hN2UohhFDfNXB_cvQ,2022-08-30 20:00:09+00:00,,2006-07-24 13:42:36+00:00,Manual do Mundo,BR,3412911111,16600000.0,2141,A BOLA PERFEITA de CALÇA JEANS,0,Science & Technology,729.0,
285,zfPKCrjj7Uw,332426.0,63023.0,1184.0,UCtKndmEnQyqkhOQfpi5CgvQ,2022-08-28 18:30:56+00:00,A NOVA Farm de Shulker! - Craft Games 295,2012-07-16 21:08:50+00:00,Davi,BR,241256863,2620000.0,553,,1,Gaming,1521.0,2022-08-30 00:00:00+00:00
286,DCMcdckvkQU,145332.0,1472.0,1693.0,UCzF4Ryn8TKn64md77gS5Q5Q,2022-08-24 21:19:03+00:00,Police report details SWAT incident at Marjorie Taylor Greene&#39;s home,2017-02-17 02:46:41+00:00,11Alive,US,718661543,966000.0,76449,,0,News & Politics,34.0,
287,V0WBSUx3Flg,145336.0,23225.0,947.0,UCNKRJBAHTjnK3y0ThOg1uNw,2022-09-13 22:49:55+00:00,,2010-07-21 03:38:22+00:00,Sidão do Game,BR,583373681,2640000.0,2883,KRATOS VS THOR E ODIN NO NOVO TRAILER DE GOD OF WAR RAGNAROK!,1,Gaming,581.0,2022-09-15 00:00:00+00:00
288,Ocic6s3HDxw,102865.0,2375.0,1321.0,UCvdwhh_fDyWccR42-rReZLw,2022-09-02 01:55:16+00:00,,2020-02-17 13:24:52.854434+00:00,CNN Brasil,BR,1263846054,3100000.0,43844,"Vice-presidente da Argentina, Cristina Kirchner, sofre atentado em Buenos Aires | CNN BRASIL",0,News & Politics,96.0,
289,6mLhFfwMXyo,102852.0,13351.0,350.0,UC0LlPl_mWhIFqVxcH1l3xpQ,2022-09-09 04:22:03+00:00,,2011-12-17 21:52:18+00:00,WebTVBrasileira,BR,947519981,2160000.0,4853,🏝Final Ilha Record: Solange é a campeã do público; Kerline e Tiago Ramos confirmados na Fazenda 14,1,Entertainment,2080.0,2022-09-10 00:00:00+00:00
290,1kiUqqG2fpE,150419.0,12685.0,528.0,UCP391YRAjSOdM_bwievgaZA,2022-09-13 19:23:45+00:00,,2011-12-01 12:01:43+00:00,Jovem Pan News,BR,2445563964,5660000.0,90304,Jaquelline Grohalski à JP: “Fui afastada do programa pelo posicionamento político” | LINHA DE FRENTE,0,News & Politics,504.0,
291,eppwuv7t4Rc,150471.0,10881.0,936.0,UCYC7HG92sGQjkcMrs8F4wBA,2022-09-08 21:00:12+00:00,,2014-04-18 12:18:08+00:00,Mussoumano Game,,7092281,295000.0,40,Mussoumano jogando Rainbow Friends no Roblox,1,Gaming,506.0,2022-09-10 00:00:00+00:00
292,9eLTf3Sf9Yw,114949.0,17298.0,614.0,UCXDpWoUWeSWu_V1aiozYOGg,2022-09-15 22:22:32+00:00,,2016-03-07 18:33:00+00:00,Planeta Novo,BR,406934226,3230000.0,980,"COREIA DO NORTE, LUVA DE PEDREIRO e BLUEZÃO I Absurdos da Semana #138",0,Entertainment,737.0,
293,HOcKHIcU_Ak,114970.0,12822.0,644.0,UC3cFOnbfiLe2xLoTPauY4wA,2022-09-14 14:50:11+00:00,,2020-08-24 01:17:33.484753+00:00,Marcelodrv,BR,770236213,3030000.0,384,Trolei minha AMIGA com CARRO na BATALHA DE CONSTRUÇÃO do MINECRAFT,1,Gaming,888.0,2022-09-16 00:00:00+00:00
294,qst_BvdNGEI,228615.0,30787.0,859.0,UCoTM-vvs2hnv2mCvzNJ5uXA,2022-08-30 23:27:21+00:00,,2010-11-22 19:05:16+00:00,Franciny Ehlke,BR,1095759767,10500000.0,866,PRIMEIRAS COMPRAS NO MERCADO PRO MEU APÊ + primeiros hóspedes chegaram!,0,People & Blogs,1048.0,
295,HrVibPZJe5I,228655.0,16169.0,544.0,UCCHPDjuhuwltmxpf_kWFXkQ,2022-09-02 23:50:47+00:00,,2021-07-18 03:42:22.682068+00:00,CELO E LIPE ,BR,4320181,63100.0,57,ATUALIZOU! RAINBOW FRIENDS CHAPTER 2!! NOVO FINAL E JUMPSCARE,1,Gaming,963.0,2022-09-04 00:00:00+00:00
296,x6v9FuNJsto,34834.0,1084.0,83.0,UCeyGEqIFJvuuiSRY9kSsfDQ,2022-09-16 02:50:26+00:00,,2021-10-27 13:25:32.502606+00:00,Efutebol,BR,7317562,70700.0,837,CORINTHIANS 3 x 0 FLUMINENSE - DEBATE DO JOGO,0,Sports,3741.0,
297,0IKj9atfZvE,34829.0,6483.0,314.0,UCkskLrHR3ga1AG_QS-trE6w,2022-09-15 13:00:13+00:00,,2013-04-10 17:58:29+00:00,Musile Records,BR,2084987552,5230000.0,339,Sarah Beatriz - Eu Creio (CeCe Winans - Believe For It) - Ao Vivo,1,Music,443.0,2022-09-16 00:00:00+00:00
298,rvVAIisMzI4,148879.0,11045.0,978.0,UC1bxj5_OA7JlDb1A-IhD_Cw,2022-09-18 19:12:36+00:00,,2012-04-11 16:45:53+00:00,Aline Füchter Ouriques,BR,193514799,1650000.0,409,Pra poder sorrir novamente tenho que fazer isso…,0,Entertainment,831.0,
299,RPVNERT81Hw,148944.0,25478.0,2818.0,UC-qxFWknGepiCS8OVG9rbPQ,2022-08-29 21:16:31+00:00,E O RAJ NASCEU NO MEIO DO VLOG ❤️ Nascimento do nosso pequeno!,2015-08-05 22:44:38+00:00,Juliana Perdomo,BR,81011977,533000.0,507,,1,People & Blogs,2487.0,2022-08-31 00:00:00+00:00
300,q638HEAu24I,475248.0,38076.0,1007.0,UCp8i4boXFm2UB3te86RxAZQ,2022-09-14 23:50:12+00:00,,2013-12-22 05:14:34+00:00,João Caetano,BR,2515237197,10200000.0,2241,o maior erro da nossa vida foi ter vindo para este lugar…,0,Entertainment,1441.0,
301,3eQIj3x3708,475178.0,18310.0,415.0,UCUztWvZqBRHtUFdCl7Azhgw,2022-09-11 20:27:04+00:00,,2021-03-04 20:04:45.096601+00:00,CeloBlox,BR,30899806,236000.0,230,A ROLETA DECIDE QUAL NOITE  NO RAINBOW FRIENDS!,1,Gaming,702.0,2022-09-13 00:00:00+00:00
302,KqR3K5p71Qo,213409.0,3954.0,719.0,UCvgfXK4nTYKudb0rFR6noLA,2022-09-10 21:30:03+00:00,,2006-03-04 14:15:07+00:00,UFC - Ultimate Fighting Championship,US,5601081093,14200000.0,12514,COLD OPEN | UFC 279,0,,,
303,pvJ3lCd6QwA,213401.0,25899.0,837.0,UCEfGV5hx2VrXl4jOUnG0MRQ,2022-09-01 13:30:10+00:00,,2016-07-22 15:39:07+00:00,Geleia,BR,1979644058,5830000.0,1577,Creative Squad 3: Criei um Bioma Inteiro de Sculk com apenas 1 BLOCO - Ep1,1,Gaming,843.0,2022-09-02 00:00:00+00:00
304,cu_nGqk3MFo,2451418.0,69906.0,4799.0,UC_hK9fOxyy_TM8FJGXIyG8Q,2022-08-19 00:00:10+00:00,"Mean Guy RUINS GIRL&#39;S BIRTHDAY PARTY, What Happens Is Shocking | Dhar Mann",2018-05-09 23:11:53+00:00,Dhar Mann,US,8752773538,16500000.0,659,,0,People & Blogs,1288.0,
305,j5uAR9w7LBg,2511193.0,326626.0,30779.0,UC3jOd7GUMhpgJRBhiLzuLsg,2022-09-01 19:00:08+00:00,,2013-08-28 15:19:24+00:00,Nicki Minaj,US,9460725933,24600000.0,38,Nicki Minaj - Super Freaky Girl (Official Music Video),1,Music,172.0,2022-09-02 00:00:00+00:00
306,RGZ2WFn11Vg,120062.0,2451.0,1414.0,UCz8K1occVvDTYDfFo7N5EZw,2022-09-16 19:55:00+00:00,,2015-08-28 17:26:16+00:00,Law&Crime Network,US,1733035868,3800000.0,13834,&#39;CONTEMPT!&#39;: Infowars&#39; Photoshopped Photo of Trial Judge Shown to Jury,0,Entertainment,96.0,
307,vExtiIWz52o,120079.0,14472.0,315.0,UC0LlPl_mWhIFqVxcH1l3xpQ,2022-08-31 23:52:55+00:00,,2011-12-17 21:52:18+00:00,WebTVBrasileira,BR,945659069,2160000.0,4841,💣A Fazenda 14: Participante deixa Carelli na mão; Justiça proíbe Simaria; Virginia detona prêmio,1,Entertainment,2940.0,2022-09-02 00:00:00+00:00
308,0uLQbqTS8gI,128592.0,14710.0,344.0,UCFjrDmEnxrG5TRGVO0TPHLA,2022-09-16 21:33:09+00:00,,2013-06-12 17:35:28+00:00,Desimpedidos,BR,2461160542,9210000.0,3116,A SUPERCOPA DESIMPEDIDOS VOLTOU! - A PRIMEIRA PENEIRA DA HISTÓRIA,0,Sports,1599.0,
309,H_JwP-qBrsE,128550.0,40034.0,4593.0,UCNwZ3ZHy9Ro7INv4ohka90g,2022-08-24 01:26:45+00:00,Dessa vez foi o veterinário que foi salvo de uma forma inesperada! 😨,2020-03-03 07:32:47.537602+00:00,Júlio e Eu,,141527997,567000.0,522,,1,Pets & Animals,350.0,2022-08-25 00:00:00+00:00
310,oa3II-Muj88,1317311.0,145196.0,1209.0,UC63iwP6BtIjxB6xn1GKR6Lw,2022-09-16 18:03:13+00:00,,2015-01-30 00:13:30+00:00,Emilly Vick,BR,1030871539,2970000.0,159,RASGUEI A FIGURINHA DO NEYMAR *meu namorado ficou muito triste*,0,Science & Technology,48.0,
311,JELS31DVyqU,1317933.0,54468.0,357.0,UC48rkTlXjRd6pnqqBkdV0Mw,2022-09-03 20:20:09+00:00,,2014-11-18 19:23:33+00:00,CBLOL,BR,757209855,1460000.0,10985,paiN Gaming x LOUD | CBLOL 2022: 2ª Etapa - Grande Final - Md5,1,Gaming,18524.0,2022-09-05 00:00:00+00:00
312,pjIW0yx12Ss,388413.0,83359.0,1760.0,UCGPCO1PVeWZ-egT6F2wKnaw,2022-09-10 21:09:28+00:00,,2016-05-04 03:48:50+00:00,O Victor Magalhães,BR,1656423548,2890000.0,702,A FALHA NA CASA DE VÓ #matrix #vó #mãe #shorts,0,Entertainment,60.0,
313,EoziK5V7MNA,388226.0,12905.0,1646.0,UC2EWGw-KBjEReUbXMJEiaCA,2022-08-24 08:02:00+00:00,MASTERCHEF BRASIL (23/08/2022) | PARTE 3 | EP 15 | TEMP 09,2015-10-16 21:40:41+00:00,MasterChef Brasil,BR,3266349132,4670000.0,2415,,1,Entertainment,1257.0,2022-08-25 00:00:00+00:00
314,9ChziU1HZ6A,111048.0,,634.0,UCUCG-Vnyc0l6mXX6j7A6k0g,2022-08-29 21:26:16+00:00,COMO NOSSA CASA É | MOSTRANDO A CASA | O QUE JÁ FIZEMOS NELA | E PROJETOS | Viviane Magalhães,2012-09-13 23:55:56+00:00,Viviane Magalhães,BR,224649169,2040000.0,1076,,0,People & Blogs,3218.0,
315,g5Tckg7b5wI,111054.0,4539.0,223.0,UCvdwhh_fDyWccR42-rReZLw,2022-09-11 15:53:27+00:00,,2020-02-17 13:24:52.854434+00:00,CNN Brasil,BR,1283831475,3130000.0,44605,Guarda real da Escócia recebe caixão da rainha Elizabeth II | CNN DOMINGO,1,News & Politics,497.0,2022-09-13 00:00:00+00:00
316,Z04gi53JlYg,390606.0,23906.0,881.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-03 20:04:32+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2034096216,4410000.0,21231,"HAALAND MARCA DE NOVO, MAS MANCHESTER CITY CEDE EMPATE AO ASTON VILLA | Melhores Momentos",0,Sports,197.0,
317,JHd7nVHMeiI,390365.0,18191.0,874.0,UCUztWvZqBRHtUFdCl7Azhgw,2022-08-23 18:23:20+00:00,ROBLOX RAINBOW FRIENDS: CHAPTER 2 MUNDO ESTRANHO! MONSTRO AMARELO E ROSA NOVO FINAL  E JUMPSCARE!,2021-03-04 20:04:45.096601+00:00,CeloBlox,BR,14434832,148000.0,212,,1,Gaming,1016.0,2022-08-25 00:00:00+00:00
318,pqca_c2MsOc,585201.0,225181.0,177502.0,UCVNouUw3d3l5JYVCxhAQXKA,2022-09-05 02:58:09+00:00,,2016-04-10 15:40:32+00:00,Bispo Bruno Leonardo,BR,2015629959,12300000.0,3570,ORAÇÃO DA MEIA-NOITE-05 DE SETEMBRO,0,,440.0,
319,boR92qJ39lo,585405.0,18887.0,,UCP-Vg2PcmLiWpEdvMI1R35w,2022-09-12 01:56:46+00:00,,2013-10-07 15:26:06+00:00,Domingo Espetacular,,1871536795,6460000.0,6029,Apresentadora americana tem dificuldades para apresentar jornal e descobre ter sofrido um AVC,1,Entertainment,456.0,2022-09-13 00:00:00+00:00
320,FpEXkFb3QAA,228767.0,16449.0,5278.0,UCVFbXI6Gu8U2f9Gjtxw4A-Q,2022-09-03 22:04:23+00:00,,2006-03-19 15:34:42+00:00,UOL,BR,1447363865,2560000.0,34311,Marcos Pontes pede votos a evangélicos e fiel reclama: &#39;Não é lugar de política&#39;,0,News & Politics,153.0,
321,bh_82dNaPbs,228613.0,20221.0,924.0,UCBKc-rPDivvwFiWdG-81wxw,2022-08-21 21:51:04+00:00,COLETIVA ABEL FERREIRA | PALMEIRAS 1 X 1 FLAMENGO | BRASILEIRO 2022,2009-06-04 11:51:20+00:00,TV Palmeiras/FAM,BR,362571361,1830000.0,6672,,1,Sports,1186.0,2022-08-23 00:00:00+00:00
322,la42poCvRTo,1830128.0,96380.0,4137.0,UCilwZiBBfI9X6yiZRzWty8Q,2022-09-18 19:37:06+00:00,,2012-07-12 00:08:08+00:00,FaZe Rug,US,6199560010,21700000.0,2018,I Cheated in Hide &amp; Seek Using a Disguise! (IT WORKED),0,Entertainment,932.0,
323,83b8HHzSqbM,2033847.0,114598.0,2846.0,UCs-6sCz2LJm1PrWQN4ErsPw,2022-09-14 21:40:08+00:00,,2009-10-30 00:30:39+00:00,TNT Sports Brasil,BR,2413948093,9210000.0,10005,"O TRIO ESCULACHOU! NEYMAR, MBAPPÉ E MESSI MARCAM EM VITÓRIA DO PSG NA CHAMPIONS! MACCABI 1 X 3 PSG",1,Sports,379.0,2022-09-15 00:00:00+00:00
324,yEs5FVEIWMY,70694.0,6421.0,1234.0,UCXIJgqnII2ZOINSWNOGFThA,2022-08-31 16:30:07+00:00,,2006-09-19 01:48:52+00:00,Fox News,US,12349113302,9850000.0,83844,Dan Bongino: This is a lot more than a few bad apples,0,News & Politics,457.0,
325,FzCtQfeLMLQ,70694.0,1534.0,20.0,UCxc3marqP9BJSkQ0_K4mqDg,2022-09-06 23:05:28+00:00,,2014-02-14 14:36:48+00:00,SBT Sports,,110517206,640000.0,1523,HELICÓPTERO AO VIVO: ACOMPANHE AS CHEGADAS DE PALMEIRAS E ATHLETICO AO ALLIANZ PARQUE,1,Sports,2910.0,2022-09-07 00:00:00+00:00
326,SLcIYFCaEfQ,1170531.0,410397.0,360471.0,UCVNouUw3d3l5JYVCxhAQXKA,2022-09-10 07:58:14+00:00,,2016-04-10 15:40:32+00:00,Bispo Bruno Leonardo,BR,2038091652,12300000.0,3588,ORAÇÃO DO DIA-10 DE SETEMBRO,0,,1027.0,
327,aPlAu_1SSvg,1170122.0,56630.0,2897.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-08-28 21:11:45+00:00,"NEYMAR MARCA, PSG PRESSIONA, MAS FICA NO EMPATE COM O MONACO E PERDE O 100% NO FRANCÊS",2012-01-04 20:13:45+00:00,ESPN Brasil,BR,1998904626,4370000.0,21023,,1,Sports,386.0,2022-08-29 00:00:00+00:00
328,B03wLz4uW-k,289794.0,35424.0,574.0,UCCgZZd8zy-OyiVtQ5WeOV6w,2022-08-23 21:35:30+00:00,"PEDI TUDO DO CARDÁPIO PRO BOTO NO OUTBACK !! * $1036,87  *",2013-04-26 03:15:45+00:00,Leo da Hornet,BR,1163327991,6480000.0,1691,,0,Entertainment,1701.0,
329,hWkP2OYUE3M,289749.0,17679.0,2018.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-09-16 01:38:04+00:00,,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1858221719,3580000.0,15000,"&quot;Vai haver MUITO OBA-OBA porque é o Corinthians, mas o Flamengo...&quot; Mauro Cezar É DIRETO sobre FINAL",1,Sports,1217.0,2022-09-18 00:00:00+00:00
330,YC5GSVXJLw4,292078.0,39079.0,2517.0,UCzjtGnD7qqeaHW3nvDVrjQA,2022-08-26 01:15:10+00:00,Ana Paula Henkel: Sabatina de Lula no Jornal Nacional foi chá das cinco,2015-05-08 19:18:51+00:00,Os Pingos nos Is,BR,2645185545,4930000.0,10066,,0,News & Politics,67.0,
331,DCS9M55Cr74,292093.0,16282.0,4569.0,UCZtOF_W8L82GcENIOGpSPDg,2022-08-21 22:56:28+00:00,TRANSFORMAMOS O JOHN EM UMA BOLA NO MÊSVERSÁRIO!!! *OLHA ISSO* 😂⚽️ + festa completa 😱,2013-08-20 15:01:34+00:00,Jaqueline Sobrinho,BR,1457295429,6610000.0,684,,1,People & Blogs,612.0,2022-08-23 00:00:00+00:00
332,SJj6Hltgqww,488775.0,36893.0,32.0,UCjaxmdb_gTWbz9XF5rzvgGg,2022-09-16 21:28:00+00:00,,2017-02-12 23:54:17+00:00,Natan por Aí,BR,2780453106,5120000.0,895,O BAFO! #shorts,0,Entertainment,38.0,
333,AuE06uT5Too,488622.0,15655.0,285.0,UCjaxmdb_gTWbz9XF5rzvgGg,2022-09-04 21:28:00+00:00,,2017-02-12 23:54:17+00:00,Natan por Aí,BR,2646431580,4990000.0,883,VIREI UM CAÇADOR DE RECOMPENSAS POR 24 HORAS!,1,Entertainment,612.0,2022-09-06 00:00:00+00:00
334,QLPGsP0HKbg,12107.0,2626.0,351.0,UCP391YRAjSOdM_bwievgaZA,2022-09-03 11:07:19+00:00,,2011-12-01 12:01:43+00:00,Jovem Pan News,BR,2365862303,5530000.0,89377,STF decide que estados podem adiar redução na conta de luz,0,News & Politics,131.0,
335,t8UakLfoLMQ,12114.0,966.0,76.0,UC08mnbiC4FykqpHqbEWgFcg,2022-08-22 16:05:34+00:00,CONMOVEDOR HASTA LAS LÁGRIMAS Así fue la emotiva despedida de Casemiro del Real Madrid | La Liga,2019-05-09 14:52:15+00:00,ESPN Deportes,US,1470638659,2480000.0,20055,,1,Sports,1256.0,2022-08-23 00:00:00+00:00
